company_id,NAME OF COMPANY,company_code,Exchange,Marker,validation_status,validated_at
538,eMudhra Limited,EMUDHRA,NSE,EQ,SUCCESS,2025-12-11T08:29:05.418899+00:00
539,Endurance Technologies Limited,ENDURANCE,NSE,EQ,SUCCESS,2025-12-11T08:29:05.582182+00:00
540,Energy Development Company Limited,ENERGYDEV,NSE,EQ,SUCCESS,2025-12-11T08:29:05.720957+00:00
541,Engineers India Limited,ENGINERSIN,NSE,EQ,SUCCESS,2025-12-11T08:30:04.298047+00:00
542,Entertainment Network (India) Limited,ENIL,NSE,EQ,SUCCESS,2025-12-11T08:30:04.434617+00:00
543,Entero Healthcare Solutions Limited,ENTERO,NSE,EQ,SUCCESS,2025-12-11T08:30:04.577596+00:00
544,EPACK Durable Limited,EPACK,NSE,EQ,SUCCESS,2025-12-11T08:30:04.749185+00:00
545,Epigral Limited,EPIGRAL,NSE,EQ,SUCCESS,2025-12-11T08:30:04.890219+00:00
546,EPL Limited,EPL,NSE,EQ,SUCCESS,2025-12-11T08:30:05.062137+00:00
547,Equippp Social Impact Technologies Limited,EQUIPPP,NSE,EQ,SUCCESS,2025-12-11T08:30:05.210510+00:00
548,Equitas Small Finance Bank Limited,EQUITASBNK,NSE,EQ,SUCCESS,2025-12-11T08:30:05.418764+00:00
549,Eris Lifesciences Limited,ERIS,NSE,EQ,SUCCESS,2025-12-11T08:30:05.554819+00:00
550,Eros International Media Limited,EROSMEDIA,NSE,EQ,SUCCESS,2025-12-11T08:30:05.697858+00:00
551,Esab India Limited,ESABINDIA,NSE,EQ,SUCCESS,2025-12-11T08:31:04.390586+00:00
552,ESAF Small Finance Bank Limited,ESAFSFB,NSE,EQ,SUCCESS,2025-12-11T08:31:04.529572+00:00
553,Escorts Kubota Limited,ESCORTS,NSE,EQ,SUCCESS,2025-12-11T08:31:04.684667+00:00
554,Essar Shipping Limited,ESSARSHPNG,NSE,EQ,SUCCESS,2025-12-11T08:31:04.825670+00:00
555,Integra Essentia Limited,ESSENTIA,NSE,EQ,SUCCESS,2025-12-11T08:31:04.951208+00:00
556,Ester Industries Limited,ESTER,NSE,EQ,SUCCESS,2025-12-11T08:31:05.110973+00:00
557,Ethos Limited,ETHOSLTD,NSE,EQ,SUCCESS,2025-12-11T08:31:05.302592+00:00
558,Eureka Forbes Limited,EUREKAFORB,NSE,EQ,SUCCESS,2025-12-11T08:31:05.472749+00:00
559,Eurotex Industries and Exports Limited,EUROTEXIND,NSE,EQ,SUCCESS,2025-12-11T08:31:05.657476+00:00
560,Eveready Industries India Limited,EVEREADY,NSE,EQ,SUCCESS,2025-12-11T08:31:05.813027+00:00
561,Everest Industries Limited,EVERESTIND,NSE,EQ,SUCCESS,2025-12-11T08:32:04.310020+00:00
562,Excel Realty N Infra Limited,EXCEL,NSE,EQ,SUCCESS,2025-12-11T08:32:04.488340+00:00
563,Excel Industries Limited,EXCELINDUS,NSE,EQ,SUCCESS,2025-12-11T08:32:04.619985+00:00
564,Exicom Tele-Systems Limited,EXICOM,NSE,EQ,SUCCESS,2025-12-11T08:32:04.791421+00:00
565,Exide Industries Limited,EXIDEIND,NSE,EQ,SUCCESS,2025-12-11T08:32:04.921518+00:00
566,Expleo Solutions Limited,EXPLEOSOL,NSE,EQ,SUCCESS,2025-12-11T08:32:05.047448+00:00
567,Exxaro Tiles Limited,EXXARO,NSE,EQ,SUCCESS,2025-12-11T08:32:05.173892+00:00
568,Fertilizers and Chemicals Travancore Limited,FACT,NSE,EQ,SUCCESS,2025-12-11T08:32:05.331747+00:00
569,Fairchem Organics Limited,FAIRCHEMOR,NSE,EQ,SUCCESS,2025-12-11T08:32:05.488065+00:00
570,Faze Three Limited,FAZE3Q,NSE,EQ,SUCCESS,2025-12-11T08:32:05.656843+00:00
571,Fineotex Chemical Limited,FCL,NSE,EQ,SUCCESS,2025-12-11T08:33:04.320175+00:00
572,Future Consumer Limited,FCONSUMER,NSE,EQ,SUCCESS,2025-12-11T08:33:04.463634+00:00
573,FCS Software Solutions Limited,FCSSOFT,NSE,EQ,SUCCESS,2025-12-11T08:33:04.624162+00:00
574,FDC Limited,FDC,NSE,EQ,SUCCESS,2025-12-11T08:33:04.771079+00:00
575,The Federal Bank  Limited,FEDERALBNK,NSE,EQ,SUCCESS,2025-12-11T08:33:04.932174+00:00
576,Fedbank Financial Services Limited,FEDFINA,NSE,EQ,SUCCESS,2025-12-11T08:33:05.998865+00:00
577,Future Enterprises Limited,FEL,NSE,EQ,SUCCESS,2025-12-11T08:33:06.132659+00:00
578,Future Enterprises Limited,FELDVR,NSE,EQ,SUCCESS,2025-12-11T08:33:06.285810+00:00
579,Fiberweb (India) Limited,FIBERWEB,NSE,EQ,SUCCESS,2025-12-11T08:33:06.433146+00:00
580,Fiem Industries Limited,FIEMIND,NSE,EQ,SUCCESS,2025-12-11T08:33:06.580639+00:00
581,Filatex India Limited,FILATEX,NSE,EQ,SUCCESS,2025-12-11T08:34:04.302466+00:00
582,Filatex Fashions Limited,FILATFASH,NSE,EQ,SUCCESS,2025-12-11T08:34:04.450796+00:00
583,Finolex Cables Limited,FINCABLES,NSE,EQ,SUCCESS,2025-12-11T08:34:04.603978+00:00
584,Fine Organic Industries Limited,FINEORG,NSE,EQ,SUCCESS,2025-12-11T08:34:04.766044+00:00
585,Fino Payments Bank Limited,FINOPB,NSE,EQ,SUCCESS,2025-12-11T08:34:04.919942+00:00
586,Finolex Industries Limited,FINPIPE,NSE,EQ,SUCCESS,2025-12-11T08:34:05.064140+00:00
587,Brainbees Solutions Limited,FIRSTCRY,NSE,EQ,SUCCESS,2025-12-11T08:34:05.216637+00:00
588,Five-Star Business Finance Limited,FIVESTAR,NSE,EQ,SUCCESS,2025-12-11T08:34:05.372540+00:00
589,Flair Writing Industries Limited,FLAIR,NSE,EQ,SUCCESS,2025-12-11T08:34:05.523479+00:00
590,Flexituff Ventures International Limited,FLEXITUFF,NSE,EQ,SUCCESS,2025-12-11T08:34:05.678320+00:00
591,Future Lifestyle Fashions Limited,FLFL,NSE,EQ,SUCCESS,2025-12-11T08:35:04.437239+00:00
592,Gujarat Fluorochemicals Limited,FLUOROCHEM,NSE,EQ,SUCCESS,2025-12-11T08:35:04.652006+00:00
593,Federal-Mogul Goetze (India) Limited.,FMGOETZE,NSE,EQ,SUCCESS,2025-12-11T08:35:04.842600+00:00
594,Future Market Networks Limited,FMNL,NSE,EQ,SUCCESS,2025-12-11T08:35:05.031202+00:00
595,Focus Lighting and Fixtures Limited,FOCUS,NSE,EQ,SUCCESS,2025-12-11T08:35:05.185862+00:00
596,Foods & Inns Limited,FOODSIN,NSE,EQ,SUCCESS,2025-12-11T08:35:05.377102+00:00
597,FORCE MOTORS LTD,FORCEMOT,NSE,EQ,SUCCESS,2025-12-11T08:35:05.589106+00:00
598,Fortis Healthcare Limited,FORTIS,NSE,EQ,SUCCESS,2025-12-11T08:35:05.753012+00:00
599,Foseco India Limited,FOSECOIND,NSE,EQ,SUCCESS,2025-12-11T08:35:06.024764+00:00
600,Future Supply Chain Solutions Limited,FSC,NSE,EQ,SUCCESS,2025-12-11T08:35:06.258914+00:00
601,Firstsource Solutions Limited,FSL,NSE,EQ,SUCCESS,2025-12-11T08:36:04.315446+00:00
602,Fusion Finance Limited,FUSION,NSE,EQ,SUCCESS,2025-12-11T08:36:04.454413+00:00
603,Gabriel India Limited,GABRIEL,NSE,EQ,SUCCESS,2025-12-11T08:36:04.613531+00:00
604,Gujarat Ambuja Exports Limited,GAEL,NSE,EQ,SUCCESS,2025-12-11T08:36:04.758906+00:00
605,GAIL (India) Limited,GAIL,NSE,EQ,SUCCESS,2025-12-11T08:36:04.927395+00:00
606,Gala Precision Engineering Limited,GALAPREC,NSE,EQ,SUCCESS,2025-12-11T08:36:05.073967+00:00
607,Galaxy Surfactants Limited,GALAXYSURF,NSE,EQ,SUCCESS,2025-12-11T08:36:05.919708+00:00
608,Gallantt Ispat Limited,GALLANTT,NSE,EQ,SUCCESS,2025-12-11T08:36:06.063334+00:00
609,Gandhar Oil Refinery (India) Limited,GANDHAR,NSE,EQ,SUCCESS,2025-12-11T08:36:06.203793+00:00
610,Gandhi Special Tubes Limited,GANDHITUBE,NSE,EQ,SUCCESS,2025-12-11T08:36:06.361588+00:00
611,Ganesha Ecosphere Limited,GANECOS,NSE,EQ,SUCCESS,2025-12-11T08:37:05.072720+00:00
612,Ganesh Benzoplast Limited,GANESHBE,NSE,EQ,SUCCESS,2025-12-11T08:37:05.209130+00:00
613,Ganesh Housing Corporation Limited,GANESHHOUC,NSE,EQ,SUCCESS,2025-12-11T08:37:05.362739+00:00
614,Ganga Forging Limited,GANGAFORGE,NSE,EQ,SUCCESS,2025-12-11T08:37:05.530226+00:00
615,Ganges Securities Limited,GANGESSECU,NSE,EQ,SUCCESS,2025-12-11T08:37:05.689620+00:00
616,Gangotri Textiles Limited,GANGOTRI,NSE,EQ,SUCCESS,2025-12-11T08:37:05.830862+00:00
617,Garware Technical Fibres Limited,GARFIBRES,NSE,EQ,SUCCESS,2025-12-11T08:37:05.978252+00:00
618,Garuda Construction and Engineering Limited,GARUDA,NSE,EQ,SUCCESS,2025-12-11T08:37:06.125284+00:00
619,GACM Technologies Limited,GATECH,NSE,EQ,SUCCESS,2025-12-11T08:37:06.246515+00:00
620,GACM Technologies Limited,GATECHDVR,NSE,EQ,SUCCESS,2025-12-11T08:37:06.382107+00:00
621,Gateway Distriparks Limited,GATEWAY,NSE,EQ,SUCCESS,2025-12-11T08:38:04.348700+00:00
622,Gayatri Highways Limited,GAYAHWS,NSE,EQ,SUCCESS,2025-12-11T08:38:04.495814+00:00
623,Gayatri Projects Limited,GAYAPROJ,NSE,EQ,SUCCESS,2025-12-11T08:38:04.641636+00:00
624,GeeCee Ventures Limited,GEECEE,NSE,EQ,SUCCESS,2025-12-11T08:38:04.788377+00:00
625,Geekay Wires Limited,GEEKAYWIRE,NSE,EQ,SUCCESS,2025-12-11T08:38:04.934337+00:00
626,Generic Engineering Construction and Projects Limited,GENCON,NSE,EQ,SUCCESS,2025-12-11T08:38:05.103924+00:00
627,Genesys International Corporation Limited,GENESYS,NSE,EQ,SUCCESS,2025-12-11T08:38:05.269833+00:00
628,Gensol Engineering Limited,GENSOL,NSE,EQ,SUCCESS,2025-12-11T08:38:05.447920+00:00
629,Genus Paper & Boards Limited,GENUSPAPER,NSE,EQ,SUCCESS,2025-12-11T08:38:05.610293+00:00
630,Genus Power Infrastructures Limited,GENUSPOWER,NSE,EQ,SUCCESS,2025-12-11T08:38:05.748943+00:00
631,Geojit Financial Services Limited,GEOJITFSL,NSE,EQ,SUCCESS,2025-12-11T08:39:04.340768+00:00
632,GE Power India Limited,GEPIL,NSE,EQ,SUCCESS,2025-12-11T08:39:04.472823+00:00
633,The Great Eastern Shipping Company Limited,GESHIP,NSE,EQ,SUCCESS,2025-12-11T08:39:04.615185+00:00
634,GFL Limited,GFLLIMITED,NSE,EQ,SUCCESS,2025-12-11T08:39:04.751286+00:00
635,Grand Foundry Limited,GFSTEELS,NSE,EQ,SUCCESS,2025-12-11T08:39:04.873139+00:00
636,GHCL Limited,GHCL,NSE,EQ,SUCCESS,2025-12-11T08:39:04.996860+00:00
637,GHCL Textiles Limited,GHCLTEXTIL,NSE,EQ,SUCCESS,2025-12-11T08:39:05.139122+00:00
638,GIC Housing Finance Limited,GICHSGFIN,NSE,EQ,SUCCESS,2025-12-11T08:39:05.278993+00:00
639,General Insurance Corporation of India,GICRE,NSE,EQ,SUCCESS,2025-12-11T08:39:05.396231+00:00
640,Gillanders Arbuthnot & Company Limited,GILLANDERS,NSE,EQ,SUCCESS,2025-12-11T08:39:05.550826+00:00
641,Gillette India Limited,GILLETTE,NSE,EQ,SUCCESS,2025-12-11T08:40:04.564917+00:00
642,Ginni Filaments Limited,GINNIFILA,NSE,EQ,SUCCESS,2025-12-11T08:40:04.727537+00:00
643,Gujarat Industries Power Company Limited,GIPCL,NSE,EQ,SUCCESS,2025-12-11T08:40:04.865435+00:00
644,GKW Limited,GKWLIMITED,NSE,EQ,SUCCESS,2025-12-11T08:40:05.004179+00:00
645,Gland Pharma Limited,GLAND,NSE,EQ,SUCCESS,2025-12-11T08:40:05.145179+00:00
646,GlaxoSmithKline Pharmaceuticals Limited,GLAXO,NSE,EQ,SUCCESS,2025-12-11T08:40:05.277764+00:00
647,Glenmark Pharmaceuticals Limited,GLENMARK,NSE,EQ,SUCCESS,2025-12-11T08:40:05.482525+00:00
648,Gujarat Lease Financing Limited,GLFL,NSE,EQ,SUCCESS,2025-12-11T08:40:05.631357+00:00
649,Global Education Limited,GLOBAL,NSE,EQ,SUCCESS,2025-12-11T08:40:05.790373+00:00
650,Globale Tessile Limited,GLOBALE,NSE,EQ,SUCCESS,2025-12-11T08:40:05.928906+00:00
651,Global Vectra Helicorp Limited,GLOBALVECT,NSE,EQ,SUCCESS,2025-12-11T08:41:04.370419+00:00
652,Globe Textiles (India) Limited,GLOBE,NSE,EQ,SUCCESS,2025-12-11T08:41:04.514810+00:00
653,Globus Spirits Limited,GLOBUSSPR,NSE,EQ,SUCCESS,2025-12-11T08:41:04.660454+00:00
654,Gloster Limited,GLOSTERLTD,NSE,EQ,SUCCESS,2025-12-11T08:41:04.799111+00:00
655,GM Breweries Limited,GMBREW,NSE,EQ,SUCCESS,2025-12-11T08:41:04.949280+00:00
656,Gujarat Mineral Development Corporation Limited,GMDCLTD,NSE,EQ,SUCCESS,2025-12-11T08:41:05.107851+00:00
657,GMM Pfaudler Limited,GMMPFAUDLR,NSE,EQ,SUCCESS,2025-12-11T08:41:05.262770+00:00
658,GMR AIRPORTS LIMITED,GMRAIRPORT,NSE,EQ,SUCCESS,2025-12-11T08:41:05.403442+00:00
659,GMR Power and Urban Infra Limited,GMRP&UI,NSE,EQ,SUCCESS,2025-12-11T08:41:05.585362+00:00
660,GNA Axles Limited,GNA,NSE,EQ,SUCCESS,2025-12-11T08:41:05.718525+00:00
661,Gujarat Narmada Valley Fertilizers and Chemicals Limited,GNFC,NSE,EQ,SUCCESS,2025-12-11T08:42:04.376732+00:00
662,Goa Carbon Limited,GOACARBON,NSE,EQ,SUCCESS,2025-12-11T08:42:04.532715+00:00
663,GOCL Corporation Limited,GOCLCORP,NSE,EQ,SUCCESS,2025-12-11T08:42:04.698623+00:00
664,Go Fashion (India) Limited,GOCOLORS,NSE,EQ,SUCCESS,2025-12-11T08:42:04.853568+00:00
665,Godavari Biorefineries Limited,GODAVARIB,NSE,EQ,SUCCESS,2025-12-11T08:42:05.020564+00:00
666,Godfrey Phillips India Limited,GODFRYPHLP,NSE,EQ,SUCCESS,2025-12-11T08:42:05.159543+00:00
667,Godha Cabcon & Insulation Limited,GODHA,NSE,EQ,SUCCESS,2025-12-11T08:42:05.315071+00:00
668,Go Digit General Insurance Limited,GODIGIT,NSE,EQ,SUCCESS,2025-12-11T08:42:05.460289+00:00
669,Godrej Agrovet Limited,GODREJAGRO,NSE,EQ,SUCCESS,2025-12-11T08:42:05.595803+00:00
670,Godrej Consumer Products Limited,GODREJCP,NSE,EQ,SUCCESS,2025-12-11T08:42:05.777360+00:00
671,Godrej Industries Limited,GODREJIND,NSE,EQ,SUCCESS,2025-12-11T08:43:05.020627+00:00
672,Godrej Properties Limited,GODREJPROP,NSE,EQ,SUCCESS,2025-12-11T08:43:05.212095+00:00
673,Goenka Diamond and Jewels Limited,GOENKA,NSE,EQ,SUCCESS,2025-12-11T08:43:05.370244+00:00
674,Gokaldas Exports Limited,GOKEX,NSE,EQ,SUCCESS,2025-12-11T08:43:05.508782+00:00
675,Gokul Refoils and Solvent Limited,GOKUL,NSE,EQ,SUCCESS,2025-12-11T08:43:05.826830+00:00
676,Gokul Agro Resources Limited,GOKULAGRO,NSE,EQ,SUCCESS,2025-12-11T08:43:05.961716+00:00
677,Golden Tobacco Limited,GOLDENTOBC,NSE,EQ,SUCCESS,2025-12-11T08:43:06.140247+00:00
678,Goldiam International Limited,GOLDIAM,NSE,EQ,SUCCESS,2025-12-11T08:43:06.275792+00:00
679,AION-TECH SOLUTIONS LIMITED,GOLDTECH,NSE,EQ,SUCCESS,2025-12-11T08:43:06.435593+00:00
680,Goodluck India Limited,GOODLUCK,NSE,EQ,SUCCESS,2025-12-11T08:43:06.571125+00:00
681,Gopal Snacks Limited,GOPAL,NSE,EQ,SUCCESS,2025-12-11T08:44:04.379014+00:00
682,Goyal Aluminiums Limited,GOYALALUM,NSE,EQ,SUCCESS,2025-12-11T08:44:04.549014+00:00
683,Godawari Power And Ispat limited,GPIL,NSE,EQ,SUCCESS,2025-12-11T08:44:04.697852+00:00
684,Gujarat Pipavav Port Limited,GPPL,NSE,EQ,SUCCESS,2025-12-11T08:44:04.841340+00:00
685,GPT Healthcare Limited,GPTHEALTH,NSE,EQ,SUCCESS,2025-12-11T08:44:05.039358+00:00
686,GPT Infraprojects Limited,GPTINFRA,NSE,EQ,SUCCESS,2025-12-11T08:44:05.188078+00:00
687,Granules India Limited,GRANULES,NSE,EQ,SUCCESS,2025-12-11T08:44:05.330915+00:00
688,Graphite India Limited,GRAPHITE,NSE,EQ,SUCCESS,2025-12-11T08:44:05.481620+00:00
689,Grasim Industries Limited,GRASIM,NSE,EQ,SUCCESS,2025-12-11T08:44:05.627059+00:00
690,Gravita India Limited,GRAVITA,NSE,EQ,SUCCESS,2025-12-11T08:44:05.786920+00:00
691,Greaves Cotton Limited,GREAVESCOT,NSE,EQ,SUCCESS,2025-12-11T08:45:05.116150+00:00
692,Greenlam Industries Limited,GREENLAM,NSE,EQ,SUCCESS,2025-12-11T08:45:05.254626+00:00
693,Greenpanel Industries Limited,GREENPANEL,NSE,EQ,SUCCESS,2025-12-11T08:45:05.447373+00:00
694,Greenply Industries Limited,GREENPLY,NSE,EQ,SUCCESS,2025-12-11T08:45:05.606665+00:00
695,Orient Green Power Company Limited,GREENPOWER,NSE,EQ,SUCCESS,2025-12-11T08:45:05.747901+00:00
696,Grindwell Norton Limited,GRINDWELL,NSE,EQ,SUCCESS,2025-12-11T08:45:05.904372+00:00
697,G R Infraprojects Limited,GRINFRA,NSE,EQ,SUCCESS,2025-12-11T08:45:07.048874+00:00
698,GRM Overseas Limited,GRMOVER,NSE,EQ,SUCCESS,2025-12-11T08:45:07.208867+00:00
699,The Grob Tea Company Limited,GROBTEA,NSE,EQ,SUCCESS,2025-12-11T08:45:07.350429+00:00
700,GRP Limited,GRPLTD,NSE,EQ,SUCCESS,2025-12-11T08:45:07.492964+00:00
701,Garden Reach Shipbuilders & Engineers Limited,GRSE,NSE,EQ,SUCCESS,2025-12-11T08:46:04.378429+00:00
702,Garware Hi-Tech Films Limited,GRWRHITECH,NSE,EQ,SUCCESS,2025-12-11T08:46:04.511912+00:00
703,Gujarat State Fertilizers & Chemicals Limited,GSFC,NSE,EQ,SUCCESS,2025-12-11T08:46:04.701543+00:00
704,Global Surfaces Limited,GSLSU,NSE,EQ,SUCCESS,2025-12-11T08:46:04.858371+00:00
705,Gujarat State Petronet Limited,GSPL,NSE,EQ,SUCCESS,2025-12-11T08:46:05.036205+00:00
706,GSS Infotech Limited,GSS,NSE,EQ,SUCCESS,2025-12-11T08:46:05.166881+00:00
707,G-TEC JAINX EDUCATION LIMITED,GTECJAINX,NSE,EQ,SUCCESS,2025-12-11T08:46:05.345228+00:00
708,GTL Limited,GTL,NSE,EQ,SUCCESS,2025-12-11T08:46:05.483420+00:00
709,GTL Infrastructure Limited,GTLINFRA,NSE,EQ,SUCCESS,2025-12-11T08:46:05.642156+00:00
710,GTPL Hathway Limited,GTPL,NSE,EQ,SUCCESS,2025-12-11T08:46:05.812963+00:00
711,Gufic Biosciences Limited,GUFICBIO,NSE,EQ,SUCCESS,2025-12-11T08:47:04.417747+00:00
712,Gujarat Alkalies and Chemicals Limited,GUJALKALI,NSE,EQ,SUCCESS,2025-12-11T08:47:04.866558+00:00
713,Gujarat Apollo Industries Limited,GUJAPOLLO,NSE,EQ,SUCCESS,2025-12-11T08:47:05.121159+00:00
714,Gujarat Gas Limited,GUJGASLTD,NSE,EQ,SUCCESS,2025-12-11T08:47:05.290969+00:00
715,Gujarat Raffia Industries Limited,GUJRAFFIA,NSE,EQ,SUCCESS,2025-12-11T08:47:05.475629+00:00
716,Gujarat Themis Biosyn Limited,GUJTHEM,NSE,EQ,SUCCESS,2025-12-11T08:47:05.651623+00:00
717,Gulf Oil Lubricants India Limited,GULFOILLUB,NSE,EQ,SUCCESS,2025-12-11T08:47:05.833521+00:00
718,GP Petroleums Limited,GULFPETRO,NSE,EQ,SUCCESS,2025-12-11T08:47:05.966838+00:00
719,Gulshan Polyols Limited,GULPOLY,NSE,EQ,SUCCESS,2025-12-11T08:47:06.138046+00:00
720,GVK Power & Infrastructure Limited,GVKPIL,NSE,EQ,SUCCESS,2025-12-11T08:47:06.330460+00:00
721,GVP Infotech Limited,GVPTECH,NSE,EQ,SUCCESS,2025-12-11T08:48:05.411895+00:00
722,GE Vernova T&D India Limited,GVT&D,NSE,EQ,SUCCESS,2025-12-11T08:48:06.572091+00:00
723,Hindustan Aeronautics Limited,HAL,NSE,EQ,SUCCESS,2025-12-11T08:48:06.717586+00:00
724,Happiest Minds Technologies Limited,HAPPSTMNDS,NSE,EQ,SUCCESS,2025-12-11T08:48:06.866850+00:00
725,Happy Forgings Limited,HAPPYFORGE,NSE,EQ,SUCCESS,2025-12-11T08:48:07.032610+00:00
726,Hardwyn India Limited,HARDWYN,NSE,EQ,SUCCESS,2025-12-11T08:48:07.182252+00:00
727,Hariom Pipe Industries Limited,HARIOMPIPE,NSE,EQ,SUCCESS,2025-12-11T08:48:07.345602+00:00
728,Harrisons  Malayalam Limited,HARRMALAYA,NSE,EQ,SUCCESS,2025-12-11T08:48:07.482896+00:00
729,Harsha Engineers International Limited,HARSHA,NSE,EQ,SUCCESS,2025-12-11T08:48:07.635434+00:00
730,Hathway Cable & Datacom Limited,HATHWAY,NSE,EQ,SUCCESS,2025-12-11T08:48:07.785412+00:00
731,Hatsun Agro Product Limited,HATSUN,NSE,EQ,SUCCESS,2025-12-11T08:49:04.386094+00:00
732,Havells India Limited,HAVELLS,NSE,EQ,SUCCESS,2025-12-11T08:49:04.520018+00:00
733,Sri Havisha Hospitality and Infrastructure Limited,HAVISHA,NSE,EQ,SUCCESS,2025-12-11T08:49:04.660732+00:00
734,HBL Engineering Limited,HBLENGINE,NSE,EQ,SUCCESS,2025-12-11T08:49:04.805453+00:00
735,HB Stockholdings Limited,HBSL,NSE,EQ,SUCCESS,2025-12-11T08:49:04.954980+00:00
736,Hindustan Construction Company Limited,HCC,NSE,EQ,SUCCESS,2025-12-11T08:49:05.108893+00:00
737,Healthcare Global Enterprises Limited,HCG,NSE,EQ,SUCCESS,2025-12-11T08:49:05.238071+00:00
738,HCL Infosystems Limited,HCL-INSYS,NSE,EQ,SUCCESS,2025-12-11T08:49:05.377670+00:00
739,HCL Technologies Limited,HCLTECH,NSE,EQ,SUCCESS,2025-12-11T08:49:05.538599+00:00
740,HDFC Asset Management Company Limited,HDFCAMC,NSE,EQ,SUCCESS,2025-12-11T08:49:05.686764+00:00
741,HDFC Bank Limited,HDFCBANK,NSE,EQ,SUCCESS,2025-12-11T08:50:04.421859+00:00
742,HDFC Life Insurance Company Limited,HDFCLIFE,NSE,EQ,SUCCESS,2025-12-11T08:50:04.568087+00:00
743,Housing Development and Infrastructure Limited,HDIL,NSE,EQ,SUCCESS,2025-12-11T08:50:04.758149+00:00
744,Heads UP Ventures Limited,HEADSUP,NSE,EQ,SUCCESS,2025-12-11T08:50:04.901319+00:00
745,HEC Infra Projects Limited,HECPROJECT,NSE,EQ,SUCCESS,2025-12-11T08:50:05.039831+00:00
746,HEG Limited,HEG,NSE,EQ,SUCCESS,2025-12-11T08:50:05.167598+00:00
747,HeidelbergCement India Limited,HEIDELBERG,NSE,EQ,SUCCESS,2025-12-11T08:50:05.308310+00:00
748,Hemisphere Properties India Limited,HEMIPROP,NSE,EQ,SUCCESS,2025-12-11T08:50:05.476665+00:00
749,Heranba Industries Limited,HERANBA,NSE,EQ,SUCCESS,2025-12-11T08:50:05.627418+00:00
750,Hercules Hoists Limited,HERCULES,NSE,EQ,SUCCESS,2025-12-11T08:50:05.754312+00:00
751,Heritage Foods Limited,HERITGFOOD,NSE,EQ,SUCCESS,2025-12-11T08:51:04.405439+00:00
752,Hero MotoCorp Limited,HEROMOTOCO,NSE,EQ,SUCCESS,2025-12-11T08:51:04.561426+00:00
753,Hester Biosciences Limited,HESTERBIO,NSE,EQ,SUCCESS,2025-12-11T08:51:04.749139+00:00
754,Heubach Colorants India Limited,HEUBACHIND,NSE,EQ,SUCCESS,2025-12-11T08:51:04.908557+00:00
755,Hexa Tradex Limited,HEXATRADEX,NSE,EQ,SUCCESS,2025-12-11T08:51:05.111875+00:00
756,Hexaware Technologies Limited,HEXT,NSE,EQ,SUCCESS,2025-12-11T08:51:05.261110+00:00
757,HFCL Limited,HFCL,NSE,EQ,SUCCESS,2025-12-11T08:51:05.397879+00:00
758,H.G. Infra Engineering Limited,HGINFRA,NSE,EQ,SUCCESS,2025-12-11T08:51:05.564502+00:00
759,Hinduja Global Solutions Limited,HGS,NSE,EQ,SUCCESS,2025-12-11T08:51:05.710811+00:00
760,Hikal Limited,HIKAL,NSE,EQ,SUCCESS,2025-12-11T08:51:05.858996+00:00
761,HIL Limited,HIL,NSE,EQ,SUCCESS,2025-12-11T08:52:04.420267+00:00
762,Hilton Metal Forging Limited,HILTON,NSE,EQ,SUCCESS,2025-12-11T08:52:04.573015+00:00
763,Himatsingka Seide Limited,HIMATSEIDE,NSE,EQ,SUCCESS,2025-12-11T08:52:04.721821+00:00
764,Hindalco Industries Limited,HINDALCO,NSE,EQ,SUCCESS,2025-12-11T08:52:04.880350+00:00
765,Hindustan Composites Limited,HINDCOMPOS,NSE,EQ,SUCCESS,2025-12-11T08:52:05.188170+00:00
766,Hindcon Chemicals Limited,HINDCON,NSE,EQ,SUCCESS,2025-12-11T08:52:05.379246+00:00
767,Hindustan Copper Limited,HINDCOPPER,NSE,EQ,SUCCESS,2025-12-11T08:52:05.510260+00:00
768,Hindustan Motors Limited,HINDMOTORS,NSE,EQ,SUCCESS,2025-12-11T08:52:05.651562+00:00
769,Hindusthan National Glass & Industries Limited,HINDNATGLS,NSE,EQ,SUCCESS,2025-12-11T08:52:05.787388+00:00
770,Hindustan Oil Exploration Company Limited,HINDOILEXP,NSE,EQ,SUCCESS,2025-12-11T08:52:05.947549+00:00
771,Hindustan Petroleum Corporation Limited,HINDPETRO,NSE,EQ,SUCCESS,2025-12-11T08:53:04.400902+00:00
772,Hindustan Unilever Limited,HINDUNILVR,NSE,EQ,SUCCESS,2025-12-11T08:53:04.567116+00:00
773,Hindware Home Innovation Limited,HINDWAREAP,NSE,EQ,SUCCESS,2025-12-11T08:53:04.728446+00:00
774,Hindustan Zinc Limited,HINDZINC,NSE,EQ,SUCCESS,2025-12-11T08:53:04.884228+00:00
775,Hind Rectifiers Limited,HIRECT,NSE,EQ,SUCCESS,2025-12-11T08:53:05.036420+00:00
776,Hisar Metal Industries Limited,HISARMETAL,NSE,EQ,SUCCESS,2025-12-11T08:53:05.166115+00:00
777,Hi-Tech Pipes Limited,HITECH,NSE,EQ,SUCCESS,2025-12-11T08:53:05.303049+00:00
778,Hitech Corporation Limited,HITECHCORP,NSE,EQ,SUCCESS,2025-12-11T08:53:05.474667+00:00
779,The Hi-Tech Gears Limited,HITECHGEAR,NSE,EQ,SUCCESS,2025-12-11T08:53:05.609488+00:00
780,HLE Glascoat Limited,HLEGLAS,NSE,EQ,SUCCESS,2025-12-11T08:53:05.763304+00:00
